ID,NAME,ADDRESS,STATE,LATITUDE,LONGITUDE,TYPE
16390,DPHSCRIPTS,9400 TURKEY LAKE RD,FL,28.42848600,-81.47706000,PHARMACY
16391,Alpha Touch Pharmacy Inc,10071 Pines Blvd Ste D,FL,26.00923200,-80.27850400,PHARMACY
16392,WALGREENS #10179,6370 BAYSHORE RD,FL,26.69796200,-81.85114500,PHARMACY
16393,Bradenton Hometown Pharmacy,1407 57TH AVE W,FL,27.44065400,-82.57648600,PHARMACY
16394,EAST COAST PHARMACY,504 GARDEN STREET,FL,28.61536000,-80.81059200,PHARMACY
16395,Publix Pharmacy #1104,926 S MILITARY TRAIL,FL,26.66426800,-80.11058300,PHARMACY
16396,PARK PHARMACY,700 E OCEAN BLVD,FL,27.19722400,-80.24192900,PHARMACY
16397,DAVIDSON DRUGS INC,6595 MIDNIGHT PASS RD,FL,27.25017700,-82.53344500,PHARMACY
16398,WALMART PHARMACY 10-4425,7818 COLONIAL WEST DRIVE,FL,28.55027800,-81.49113000,PHARMACY
16399,Publix Pharmacy #1169,1075 OAKLEAF PLANTATION PKWY STE 200,FL,30.16143300,-81.83590100,PHARMACY
16400,WALGREENS #10669,657 S 6TH ST,FL,30.27341500,-82.12232300,PHARMACY
16401,CVS Pharmacy #03226,5044 FOREST HILL BLVD,FL,26.65130600,-80.12124600,PHARMACY
16402,DRUG CENTER PHARMACY INC,1625 PALM AVE,FL,25.83657600,-80.28155000,PHARMACY
16403,WALGREENS #9627,12041 PALM BEACH BLVD,FL,26.70054700,-81.75968200,PHARMACY
16404,IMPERIAL POINT MEDICAL CENTER PHARMACY,6401 N FEDERAL HWY,FL,26.20657500,-80.11101400,PHARMACY
16405,The Medicine Shoppe Pharmacy,10720 STATE RD 54 STE 103,FL,28.19183900,-82.63708800,PHARMACY
16406,HOYES PHARMACY,4330 S MANHATTAN AVE,FL,27.90177800,-82.51792000,PHARMACY
16407,Publix Pharmacy #1128,788 SE BECKER RD,FL,27.20958600,-80.32640500,PHARMACY
16408,HEALTH FIRST FAMILY PHARMACY,1350 HICKORY ST,FL,28.08788200,-80.61351800,PHARMACY
16409,Freeedom Pharmacy LLC,5535 MEMORIAL HWY,FL,27.98215500,-82.56321200,PHARMACY
16410,SUPER DISCOUNT PHARMACY,1423 S COLLINS ST,FL,28.00222700,-82.12212900,PHARMACY
16411,DELRAY SHORES PHARMACY,124 NE 5th Ave,FL,26.46411900,-80.06848100,PHARMACY
16412,CVS Pharmacy #00476,2454 E IRLO BRONSON MEMORIAL HWY,FL,28.27933500,-81.34517200,PHARMACY
16413,Publix Pharmacy #1160,525 SOUTH BELCHER RD,FL,27.95970000,-82.74475100,PHARMACY
16414,MD Omega Pharmacy,4915 S. Dixie Hwy,FL,26.66852700,-80.05571800,PHARMACY
16415,CVS Pharmacy #17194,1750 W 37TH ST,FL,25.85380100,-80.31762100,PHARMACY
16416,CVS Pharmacy #17201,1040 DALE MABRY HWY,FL,28.17301300,-82.47056900,PHARMACY
16417,CVS Pharmacy #17311,10150 BLOOMINGDALE AVE,FL,27.89373400,-82.33506400,PHARMACY
16418,CVS Pharmacy #17338,3343 DANIELS RD,FL,28.52149100,-81.58658400,PHARMACY
16419,CVS Pharmacy #17339,9600 WESTVIEW DR,FL,26.29667100,-80.25229200,PHARMACY
16420,CVS Pharmacy #,11627 W HILLSBOROUGH AVE,FL,28.01563400,-82.61381100,PHARMACY
16421,RX TO GO,4371 VERONICA S SHOEMAKER BLVD,FL,26.59950300,-81.84063700,PHARMACY
16422,Publix Pharmacy #1147,2481 DEL PRADO BLVD,FL,26.69757900,-81.94042200,PHARMACY
16423,Publix Pharmacy #1167,39883 HIGHWAY 27,FL,28.17878100,-81.63802600,PHARMACY
16424,CVS Pharmacy #17383,1890 NE Pine Island Road,FL,26.67052000,-81.93499000,PHARMACY
16425,WALMART PHARMACY 10-4498,4650 UNIVERSITY DRIVE,FL,26.28762600,-80.25041900,PHARMACY
16426,Publix Pharmacy #1156,2160 MCGREGOR BLVD,FL,26.63772800,-81.87625800,PHARMACY
16427,LAS VILLAS PHARMACY DISCOUNT AND MEDICAL SUPPLIES,716 W 29TH ST,FL,25.84772200,-80.29678100,PHARMACY
16428,WALGREENS #4168,1880 W OSCEOLA PKWY,FL,28.34160900,-81.42376000,PHARMACY
16429,PrescribeIT Rx - South Dade 04076,18623 SOUTH DIXIE HWY,FL,25.59513700,-80.35504200,PHARMACY
16430,WALGREENS #10470,16795 S DIXIE HWY,FL,25.61434200,-80.34611500,PHARMACY
16431,CVS Pharmacy #06732,8720 W FLAGER ST,FL,25.76910200,-80.33690300,PHARMACY
16432,MEDICINE PLACE,14936 N FLORIDA AVENUE,FL,28.08699800,-82.46095900,PHARMACY
16433,WALGREENS #10356,13680 N KENDALL DR,FL,25.68475900,-80.41597500,PHARMACY
16434,BAY LIFE PHARMACY I,1235 S Missouri Ave,FL,27.95241500,-82.78592600,PHARMACY
16435,Publix Pharmacy #1153,11205 EAST STATE RD 70,FL,27.43721800,-82.43172200,PHARMACY
16436,SHANDS JACKSONVILLE AMBULATORY PHARMACY,"655 W 8TH ST 1st Floor, ACC Building",FL,30.34851300,-81.66532000,PHARMACY
16437,CVS Pharmacy #01527,5606 POST OAK BLVD,FL,28.23819900,-82.36730900,PHARMACY
16438,CVS Pharmacy #09996,6391 BAYSHORE RD,FL,26.69939100,-81.85099000,PHARMACY
16439,North Florida Pharmacy of Madison,139 SW MACON STREET,FL,30.46610600,-83.41076800,PHARMACY
16440,Palms Pharmacy of Trenton,911 SOUTH MAIN ST,FL,29.60819300,-82.81829000,PHARMACY
16441,WALGREENS #10398,13911 NINE EAGLES DR,FL,28.07196700,-82.63125600,PHARMACY
16442,LRMC INSTITUTIONAL PHARMACY,600 E DIXIE AVE,FL,28.80660000,-81.86962000,PHARMACY
16443,"Lakeview Center, Inc.",1201 W HERNANDEZ ST,FL,30.43225400,-87.23328200,PHARMACY
16444,Publix Pharmacy #1168,7975 STATE ROAD 50,FL,28.55979700,-81.82151400,PHARMACY
16445,Navarro Discount Pharmacy #10716,2399 W 52ND ST,FL,25.87028800,-80.32998100,PHARMACY
16446,Navarro Discount Pharmacy #10715,11865 A SW 26TH ST,FL,25.74700900,-80.38936800,PHARMACY
16447,Navarro Discount Pharmacy #10714,3960 W 12TH AVE,FL,25.85717500,-80.30762300,PHARMACY
16448,Navarro Discount Pharmacy #10722,366 EAST 4TH AVE,FL,25.82538600,-80.27354900,PHARMACY
16449,Navarro Discount Pharmacy #10721,9686 SW 24TH ST,FL,25.74607200,-80.35113300,PHARMACY
16450,Navarro Discount Pharmacy #10717,1601 W FLAGLER ST,FL,25.77350100,-80.22151000,PHARMACY
16451,Navarro Discount Pharmacy #10718,6410 NW 186TH ST,FL,25.94108600,-80.30570500,PHARMACY
16452,Navarro Discount Pharmacy #10719,3915 PALM AVE,FL,25.85782600,-80.28251800,PHARMACY
16453,Navarro Discount Pharmacy #10720,13796 SW 152ND ST,FL,25.62508300,-80.41677300,PHARMACY
16454,SIMFAROSE PHARMACY,10016 Pines Blvd,FL,26.00815000,-80.27735000,PHARMACY
16455,Publix Pharmacy #1121,6270 W SAMPLE ROAD,FL,26.27377000,-80.20705000,PHARMACY
16456,Publix Pharmacy #1180,1251 S TOLEDO BLADE BLVD,FL,27.06675500,-82.15886900,PHARMACY
16457,Publix Pharmacy #1170,5371 EHRLICH RD,FL,28.08427000,-82.54306600,PHARMACY
16458,WALGREENS #10830,201 N HIATUS RD,FL,26.01134000,-80.29620000,PHARMACY
16459,WALGREENS #5489,4999 W ATLANTIC AVE,FL,26.45792000,-80.12233200,PHARMACY
16460,SOUTH MIAMI MEDICAL ARTS PHARMACY,6200 SUNSET DRIVE STE 102,FL,25.70331200,-80.29371000,PHARMACY
16461,TAMPA GENERAL HOSPITAL OUTPATIENT PHARMACY,5 Tampa General Cir,FL,27.93752800,-82.45782400,PHARMACY
16462,SANDLAKE PHARMACY,7300 SAND LAKE COMMONS BLVD STE 225,FL,28.43036700,-81.47866900,PHARMACY
16463,PROFESSIONAL PHARMACY SERVICES AND MEDICAL EQUIPMENT,10993 SW 186 ST,FL,25.59673900,-80.36994800,PHARMACY
16464,CVS Pharmacy #04681,3724 N Ocean Blvd,FL,26.17366300,-80.09916100,PHARMACY
16465,CVS Pharmacy #06972,13000 TANJA KING BLVD,FL,28.51247500,-81.15311200,PHARMACY
16466,SAMS PHARMACY 10-4972,1750 SW GATLIN BLVD,FL,27.26459000,-80.40118000,PHARMACY
16467,WALMART PHARMACY 10-5321,9131 COLLEGE PKWY,FL,26.55598900,-81.90672700,PHARMACY
16468,WALGREENS #10882,2475 US HWY 1,FL,28.66628100,-80.84448800,PHARMACY
16469,Publix Pharmacy #1177,7117 MERRILL RD,FL,30.35358500,-81.57902300,PHARMACY
16470,LANE AVENUE PHARMACY,1233 LANE AVE SOUTH STE 9,FL,30.30139300,-81.75190000,PHARMACY
16471,Navarro Discount Pharmacy #10698,1243 SW 8TH ST,FL,25.76611200,-80.21545800,PHARMACY
16472,The Medicine Shoppe Pharmacy,10905 N NEBRASKA AVE,FL,28.04796400,-82.45093100,PHARMACY
16473,Memorial Regional Outpatient Pharmacy,3501 JOHNSON ST,FL,26.01981600,-80.17787600,PHARMACY
16474,CVS Pharmacy #03550,11801 PANAMA CITY BEACH PKWY,FL,30.20059300,-85.82094700,PHARMACY
16475,WALGREENS #10556,5903 S ORANGE BLOSSOM TRAIL,FL,28.47227500,-81.39664600,PHARMACY
16476,WALGREENS #10484,5605 FISHHAWK CROSSING BLVD,FL,27.85369300,-82.20743200,PHARMACY
16477,CVS Pharmacy #17275,5601 NW 183RD ST,FL,25.94032900,-80.29138700,PHARMACY
16478,CVS Pharmacy #17384,8040 MEDITERRANEAN DR,FL,26.40660100,-81.80643600,PHARMACY
16479,CVS Pharmacy #17430,5000 GRANDVIEW PKWY,FL,28.23331500,-81.64414000,PHARMACY
16480,WALGREENS #4033,1490 US HWY 41 BYPASS SOUTH,FL,27.07979500,-82.42544800,PHARMACY
16481,CVS Pharmacy #03211,7405 STARKEY RD,FL,27.83977800,-82.76163500,PHARMACY
16482,CVS Pharmacy #03155,2728 US HWY 27 S,FL,27.47299400,-81.44602900,PHARMACY
16483,CVS Pharmacy #03000,2137 N YOUNG BLVD,FL,29.50051000,-82.87026000,PHARMACY
16484,CVS Pharmacy #03237,106 N PARROTT AVE,FL,27.24409900,-80.82946600,PHARMACY
16485,WALGREENS #7883,3975 A1A S,FL,29.82422500,-81.27137400,PHARMACY
16486,BENZER PHARMACY 123,13221 TAMIAMI TRAIL,FL,27.04674000,-82.25297000,PHARMACY
16487,WALGREENS #10671,1260 NW 35TH ST,FL,29.22265800,-82.14806900,PHARMACY
16488,WALGREENS #11306,8 NW MAIN ST,FL,29.38738100,-82.44770400,PHARMACY
16489,JACKSON DRUGS LLC,2301 OKEECHOBEE RD,FL,27.43867300,-80.34750800,PHARMACY
16490,CVS Pharmacy #00652,57 TUSCAN WAY,FL,29.96249500,-81.49110100,PHARMACY
16491,CVS Pharmacy #05589,46 EAST WATSON RD,FL,29.79991400,-81.31943700,PHARMACY
16492,CVS Pharmacy #03198,175 STATE ROAD 312,FL,29.86582800,-81.32622100,PHARMACY
16493,FLORESTA PHARMACY,1550 SE Floresta Dr,FL,27.29417000,-80.32716400,PHARMACY
16494,WALGREENS #10145,1063 N TOLEDO BLADE BLVD,FL,27.06903800,-82.15763900,PHARMACY
16495,WALMART PHARMACY 10-3782,5991 S GOLDENROD RD,FL,28.47395800,-81.28686900,PHARMACY
16496,WALMART PHARMACY 10-5266,12610 US HIGHWAY 19,FL,28.34143800,-82.69677300,PHARMACY
16497,Publix Pharmacy #1173,2419 THOMAS DRIVE,FL,30.16028000,-85.75221900,PHARMACY
16498,Publix Pharmacy #1171,5185 US HIGHWAY 98 5,FL,27.96985200,-81.88334300,PHARMACY
16499,COSTCO PHARMACY #1023,13450 SW 120TH ST,FL,25.65378200,-80.41249000,PHARMACY
16500,COSTCO PHARMACY #1026,4067 LAGINAPPE WAY,FL,30.46097600,-84.21223000,PHARMACY
16501,The Medicine Shoppe Pharmacy,4539 GRAND BLVD,FL,28.22501100,-82.72333000,PHARMACY
16502,WALGREENS #1042,4497 MOBILE HWY,FL,30.43387400,-87.27628100,PHARMACY
16503,Circles of Care,2020 COMMERCE DR,FL,28.09401200,-80.65654400,PHARMACY
16504,CVS Pharmacy #03218,10200 SEMINOLE BLVD,FL,27.86569300,-82.78761900,PHARMACY
16505,CVS Pharmacy #06007,6202 COMMERCE PALMS DRIVE,FL,28.11616900,-82.37862000,PHARMACY
16506,CVS Pharmacy #02030,301 S 6TH AVE,FL,27.54471300,-81.81051900,PHARMACY
16507,BAY AREA PHARMACY #01,10549 N FLORIDA AVENUE SUITE A,FL,28.04695400,-82.45859200,PHARMACY
16508,Benzer Pharmacy 108,80 PONCE DE LEON BLVD,FL,28.55408300,-82.39738600,PHARMACY
16509,CVS Pharmacy #03196,5561 SE FEDERAL HWY,FL,27.13942600,-80.20954300,PHARMACY
16510,Publix Pharmacy #1189,852 GULF BREEZE PARKWAY,FL,30.35989900,-87.16413400,PHARMACY
16511,Publix Pharmacy #1193,9525 SOUTH SUNCOAST BLVD,FL,28.72329900,-82.55124200,PHARMACY
16512,WINN DIXIE PHARMACY,333 HIGHLAND AVE SPACE 600,FL,28.83137500,-82.32727500,PHARMACY
16513,WALGREENS #9479,12387 YELLOW BLUFF RD,FL,30.46049100,-81.57845200,PHARMACY
16514,CVS Pharmacy #03245,4684 HIGHWAY 90,FL,30.76909800,-85.20409900,PHARMACY
16515,CVS Pharmacy #03215,5800 SE ABSHIER BLVD,FL,29.05837200,-82.05312500,PHARMACY
16516,CVS Pharmacy #03227,795 W Granada Blvd,FL,29.27915000,-81.08319900,PHARMACY
16517,CVS Pharmacy #01810,2811 CLARK RD,FL,27.26974300,-82.51352900,PHARMACY
16518,WALGREENS,15 N HWY 17 92,FL,28.88816500,-81.30713400,PHARMACY
16519,WALMART PHARMACY 10-4595,1885 NORTH PINE ISLAND RD,FL,26.14766300,-80.26823900,PHARMACY
16520,PICC LINES PLUS LLC,3800 S CONGRESS AVE STE 11,FL,26.48717000,-80.08714300,PHARMACY
16521,Pills Plus,7801 NW 146th St,FL,25.90700700,-80.32734600,PHARMACY
16522,WALGREENS,12749 S Cleveland Ave,FL,26.55698600,-81.87099200,PHARMACY
16523,CARE PHARMACY,1631 NE 8TH ST,FL,25.47750400,-80.45462600,PHARMACY
16524,Five Star Rx,2285 S SEMORAN BLVD,FL,28.51797900,-81.30910000,PHARMACY
16525,Bioworx,3516 ENTERPRISES WAY STE 7 AND 8,FL,30.00904100,-81.70062800,PHARMACY
16526,WALGREENS,181 N UNIVERSITY DR,FL,26.12278800,-80.25454600,PHARMACY
16527,WALGREENS,1780 S CONGRESS AVE,FL,26.65018700,-80.08744100,PHARMACY
16528,CVS Pharmacy #07133,10700 NW 74TH ST,FL,25.84012800,-80.37081300,PHARMACY
16529,CVS Pharmacy #00113,2780 CAMPBELL DR,FL,25.47723200,-80.44823300,PHARMACY
16530,CVS Pharmacy #03204,5010 S FLORIDA AVE,FL,27.97446000,-81.95963000,PHARMACY
16531,CVS Pharmacy #03228,1298 COUNTY ROAD 1,FL,28.02186200,-82.76353900,PHARMACY
16532,CVS Pharmacy #03121,10660 SW 40th St,FL,25.73171200,-80.36717700,PHARMACY
16533,CVS Pharmacy #03216,5825 20TH ST,FL,27.63819200,-80.44712500,PHARMACY
16534,CVS Pharmacy #03254,1952 PARK AVE,FL,30.16625500,-81.70238500,PHARMACY
16535,LOS PALACIOS MEDICAL SUPPLIES & Pharmacy,4213 E 4TH AVE,FL,25.86088500,-80.27444600,PHARMACY
16536,WALGREENS,3120 KATHLEEN RD,FL,28.08111700,-81.99508600,PHARMACY
16537,Publix Pharmacy #1192,255 NW COMMONS LOOP,FL,30.18118500,-82.66390500,PHARMACY
16538,Publix Pharmacy #0793,2515 THONTOSASSA RD,FL,28.02410900,-82.15027500,PHARMACY
16539,EasyScripts,7235 NW 19 STREET BAY E,FL,25.79186400,-80.31526700,PHARMACY
16540,WALMART PHARMACY 10-4520,4021 LANGNIAPPE WAY,FL,30.46068300,-84.21715400,PHARMACY
16541,DAYTONA DISCOUNT PHARMACY,815 BEVILLE ROAD STE D,FL,29.17717800,-81.02284700,PHARMACY
16542,CVS Pharmacy #03248,1102 N 15TH ST,FL,26.43353300,-81.43313100,PHARMACY
16543,CVS Pharmacy #03229,414 ATLANTIC BLVD,FL,30.32448000,-81.39990000,PHARMACY
16544,CVS Pharmacy #03222,4511 LANTANA RD,FL,26.58928500,-80.11499600,PHARMACY
16545,CVS Pharmacy #03251,130 E STATE RD 434,FL,28.69763700,-81.34575600,PHARMACY
16546,CVS Pharmacy #03235,870 SADLER RD,FL,30.63896300,-81.45640800,PHARMACY
16547,CVS Pharmacy #07944,3426 CENTRAL AVE,FL,27.77061200,-82.68000600,PHARMACY
16548,CVS Pharmacy #04188,800 S State Road 7,FL,26.66607600,-80.20182700,PHARMACY
16549,WALMART PHARMACY 10-3877,1800 NE 12TH AVE,FL,29.66398700,-82.30079900,PHARMACY
16550,The Medicine Shoppe Pharmacy,1905 NORTH ANDREWS AVENUE,FL,26.15242900,-80.14667300,PHARMACY
16551,WALGREENS #11137,1801 N DAVIS ST,FL,30.34766800,-81.66666800,PHARMACY
16552,WALGREENS,260 MARION OAKS BLVD,FL,29.00627400,-82.17489600,PHARMACY
16553,WALGREENS,10672 COLONIAL BLVD,FL,26.61186400,-81.78019400,PHARMACY
16554,PHYTOGENICS SPECIALTY PHARMACY,4501 NW 31st Ave,FL,26.18240500,-80.18797400,PHARMACY
16555,Pharmag Pharmacy,6622 SW 24 ST,FL,25.74778800,-80.30304100,PHARMACY
16556,Publix Pharmacy #0861,150 S FEDERAL HWY,FL,26.31493700,-80.08940400,PHARMACY
16557,BUDGET DRUGS #4,2500 E HALLANDALE BEACH BLVD,FL,25.98571700,-80.12429300,PHARMACY
16558,SMA Healthcare Inc,1220 WILLIS AVE BLDG 2,FL,29.20613100,-81.05424900,PHARMACY
16559,COMPLETE PHARMACY AND MEDICAL SOLUTIONS,5829  NW 158TH STREET,FL,25.91696400,-80.29558200,PHARMACY
16560,WALGREENS #4573,9202 N 56TH ST,FL,28.03310700,-82.39410500,PHARMACY
16561,Publix Pharmacy #1174,301 WEST ROAD,FL,28.60322000,-81.54796000,PHARMACY
16562,WALGREENS,9921 OKEECHOBEE BLVD,FL,26.70999600,-80.19961700,PHARMACY
16563,WALGREENS,400 COLONY BLVD,FL,28.86558800,-81.95485900,PHARMACY
16564,WALGREENS,3769 PLEASANT HILL RD,FL,28.18373000,-81.43885400,PHARMACY
16565,WALMART PHARMACY 10-4560,6901 OKEECHOBEE BLVD,FL,26.71031300,-80.15031300,PHARMACY
16566,CVS Pharmacy #03126,1220 S. Tamiami Trail,FL,27.17915200,-82.48287600,PHARMACY
16567,CVS Pharmacy #03265,1806 W Hillsboro Blvd,FL,26.31725000,-80.12878400,PHARMACY
16568,REDLAND PHARMACY DISCOUNT,19752 SW 177 AVE,FL,25.58163600,-80.47837200,PHARMACY
16569,SAN LAZARO PHARMACY AND DISCOUNT,2295 NW 28th Street,FL,25.80200000,-80.23353500,PHARMACY
16570,WALGREENS,5171 NW 43RD ST,FL,29.70199000,-82.38847100,PHARMACY
16571,Peter's Pharmacy,121 Victoria Commons Blvd Ste 102,FL,28.98408900,-81.25973900,PHARMACY
16572,ASF PHARMACY INC,1203 71TH STREET,FL,25.85477400,-80.13168500,PHARMACY
16573,CVS Pharmacy #17180,3599 W HILLSBORO BLVD,FL,26.31966500,-80.15159500,PHARMACY
16574,CVS Pharmacy #17229,4400 N State Rd 7,FL,26.28437900,-80.20449600,PHARMACY
16575,JOHNSONS PHARMACY LLC,219 N WAUKESHA ST,FL,30.79422500,-85.67959800,PHARMACY
16576,CVS Pharmacy #17427,15880 San Carlos Blvd STE 101,FL,26.51025800,-81.94527000,PHARMACY
16577,CVS Pharmacy #03257,704 W MARTIN LUTHER KING JR BLVD,FL,27.98118200,-82.28668800,PHARMACY
16578,CVS Pharmacy #17428,5100 E Hwy 100,FL,29.47724000,-81.21956600,PHARMACY
16579,CVS Pharmacy #17433,9350 DYNASTY DR,FL,26.61567800,-81.80123800,PHARMACY
16580,WALGREENS,550 S ORLANDO AVE,FL,28.59359100,-81.36463900,PHARMACY
16581,WALGREENS,3015 S UNIVERSITY DR,FL,26.08341200,-80.25100900,PHARMACY
16582,WALGREENS,6700 DYKES RD,FL,26.03093600,-80.36072300,PHARMACY
16583,CURLEW PHARMACY,30226 US HIGHWAY 19 N,FL,28.04753500,-82.74068600,PHARMACY
16584,ORANGE BAY PHARMACY,4625 N Nebraska Ave,FL,27.98771400,-82.45081400,PHARMACY
16585,BUSCH PHARMACY LLC,6751 N Armenia Ave Suite 4,FL,28.00910300,-82.48405700,PHARMACY
16586,Publix Pharmacy #1210,865 HIBERNIA RD STE 200,FL,30.07003300,-81.70612100,PHARMACY
16587,CVS Pharmacy #03255,3404 SW ARCHER ROAD,FL,29.62694900,-82.37314400,PHARMACY
16588,CVS Pharmacy #03285,1700 S FEDERAL HWY,FL,26.09980100,-80.13620800,PHARMACY
16589,CVS Pharmacy #03260,7325 STATE ROAD 54,FL,28.21764000,-82.69312500,PHARMACY
16590,WALGREENS,8398 SHELDON ROAD,FL,28.02544100,-82.58360500,PHARMACY
16591,ST MARKS PHARMACY,4954 Ridgemoor Blvd,FL,28.09961000,-82.69163400,PHARMACY
16592,WALGREENS,13901 LANDSTAR BLVD,FL,28.36303000,-81.36513000,PHARMACY
16593,Publix Pharmacy #1181,3839 PLEASANT HILL RD,FL,28.18116100,-81.43863200,PHARMACY
16594,Publix Pharmacy #1195,7800 LAKE WILSON RD,FL,28.25791000,-81.59166000,PHARMACY
16595,Gulf Breeze Apothecary,1177 Gulf Breeze Pkwy,FL,30.35759700,-87.15518400,PHARMACY
16596,Publix Pharmacy #1067,12425 HAGAN RANCH RD,FL,26.49169100,-80.16597000,PHARMACY
16597,Publix Pharmacy #1137,8095 UNIVERSITY DRIVE,FL,26.32928900,-80.25098900,PHARMACY
16598,The Medicine Shoppe Pharmacy,3030 E SEMORAN BLVD STE 164,FL,28.67266200,-81.45854400,PHARMACY
16599,Publix Pharmacy #1225,4739 HIGHWAY 90,FL,30.60091500,-87.12436100,PHARMACY
16600,Publix Pharmacy #1198,9595 COMMERCIAL WAY,FL,28.57037000,-82.56004500,PHARMACY
16601,WALGREENS,14040 W NEWBERRY RD,FL,29.65443700,-82.49320900,PHARMACY
16602,CVS Pharmacy #03249,1 Old Kings Rd,FL,29.55435600,-81.21083700,PHARMACY
16603,HUBER DRUGS,400 E ATLANTIC AVE,FL,26.46135600,-80.06883400,PHARMACY
16604,WALGREENS #1004,1625 Taylor Rd,FL,29.10383000,-81.03131300,PHARMACY
16605,WALGREENS,4747 Golden Gate Pkwy,FL,26.18211300,-81.70526500,PHARMACY
16606,WALGREENS #15138,4020 S Jog Rd,FL,26.61842600,-80.14603600,PHARMACY
16607,Premium Pharmacy Discount,8901 SW 157th Ave Suite 3,FL,25.68312700,-80.44555300,PHARMACY
16608,Walmart Pharmacy 10-3887,1041 US Highway 27 North,FL,27.60890300,-81.51764100,PHARMACY
16609,CVS Pharmacy #03269,4465 NORTHLAKE BLVD.,FL,26.80934600,-80.10548900,PHARMACY
16610,CVS Pharmacy #03253,1098 MONTGOMERY RD,FL,28.68679100,-81.40403200,PHARMACY
16611,CVS Pharmacy #03261,2701 STIRLING RD,FL,26.04875600,-80.17695200,PHARMACY
16612,CVS Pharmacy #03287,850 W SAMPLE RD,FL,26.27435100,-80.13521800,PHARMACY
16613,CVS Pharmacy #03258,14998 TAMIAMI TRL,FL,27.03805000,-82.21976000,PHARMACY
16614,Publix Pharmacy #1204,884 Cypress Gardens Blvd,FL,28.00391000,-81.71613000,PHARMACY
16615,WALGREENS,300 E New York Ave,FL,29.02779500,-81.29890200,PHARMACY
16616,Center for Living Well Family Health Care,960 Back Stage Lane,FL,28.37282800,-81.54182600,PHARMACY
16617,CVS Pharmacy #03250,13675 SW 88TH ST,FL,25.68520300,-80.41601600,PHARMACY
16618,CVS Pharmacy #03291,4610 S UNIVERSITY DRIVE,FL,26.06391900,-80.25159200,PHARMACY
16619,Ace Pharmacy & Discount,1572 W 37th St,FL,25.85506000,-80.31397700,PHARMACY
16620,WalMart Pharmacy 10-4669,6900 Us 19 North,FL,27.83437900,-82.68197900,PHARMACY
16621,KEY PHARMACY,614 CRANDON BLVD,FL,25.68954300,-80.16503000,PHARMACY
16622,CVS Pharmacy #17440,120 W Grant St,FL,28.51568200,-81.38004100,PHARMACY
16623,CVS Pharmacy #03289,1255 NE JENSEN BEACH BLVD,FL,27.24521300,-80.23586500,PHARMACY
16624,Publix Pharmacy #1131,400 East Central Blvd,FL,28.54225000,-81.37289000,PHARMACY
16625,WALGREENS,9819 Commercial Way,FL,28.57202500,-82.55870600,PHARMACY
16626,WALGREENS,3340 Canoe Creek Rd,FL,28.19727300,-81.29340200,PHARMACY
16627,WEEKS PHARMACY LLC,132 State Highway 20 East,FL,30.49686100,-86.13435100,PHARMACY
16628,Navarro Discount Pharmacy #10696,5252 W. FLAGLER ST,FL,25.77076200,-80.28166500,PHARMACY
16629,TOWERS PHARMACY,1717 N E St Ste 102 SUITE 102,FL,30.43026500,-87.23022400,PHARMACY
16630,CVS Pharmacy #01350,2831 Maguire Rd,FL,28.52922500,-81.54249900,PHARMACY
16631,WALGREENS,2801 N Ponce De Leon Blvd,FL,29.91719300,-81.32513300,PHARMACY
16632,Elsa Pharmacy Inc,1802 EAST 4 AVENUE,FL,25.83860500,-80.27415100,PHARMACY
16633,WalMart Pharmacy 10-4617,1199 S Federal Hwy,FL,26.21537000,-80.10600000,PHARMACY
16634,WalMart Pharmacy 10-5760,1601 West Kennedy Blvd,FL,27.94540200,-82.47574800,PHARMACY
16635,Atlantic Pharmacy Inc,7495 W Atlantic Ave Ste 206,FL,26.45384400,-80.16542000,PHARMACY
16636,WALGREENS,5440 State Road 16,FL,29.96390200,-81.49402300,PHARMACY
16637,Publix Pharmacy #1317,9251 University Parkway,FL,30.53037700,-87.22204700,PHARMACY
16638,Publix Pharmacy #1339,4950 Belle Terre Parkway,FL,29.55204600,-81.23600800,PHARMACY
16639,Publix Pharmacy #1301,10018 Griffin Road,FL,26.06400000,-80.28079000,PHARMACY
16640,Publix Pharmacy #1456,3700 4th Street North,FL,27.80590000,-82.63972000,PHARMACY
16641,Publix Pharmacy #1333,17400 Alternate A1A,FL,26.93272600,-80.09216600,PHARMACY
16642,CVS Pharmacy #03273,5555 N UNIVERSITY DR,FL,26.19254900,-80.25210900,PHARMACY
16643,Acquaviva's Pharmacy,1555 PORT MALABAR BLVD NE UNIT 101,FL,28.01963200,-80.60410500,PHARMACY
16644,Publix Pharmacy #1194,3040 Dyer Blvd.,FL,28.33883400,-81.43210400,PHARMACY
16645,Publix Pharmacy #1347,3610 U.S. Highway 27 South,FL,27.51622800,-81.49361400,PHARMACY
16646,WALGREENS,8400 US Hwy 19 N,FL,28.27921800,-82.71747200,PHARMACY
16647,Publix Pharmacy #1216,3372 Canoe Creek Rd.,FL,28.19673100,-81.29495800,PHARMACY
16648,Publix Pharmacy #1196,32765 Eiland  Blvd.,FL,28.22072800,-82.24615300,PHARMACY
16649,BARCLAY PHARMACY,200 N TAMIAMI TRL SUITE A,FL,27.10146600,-82.44363500,PHARMACY
16650,USF Bulls Country Pharmacy,4103 Cedar Cir MSC 1500,FL,28.06380000,-82.41341300,PHARMACY
